0,GearTorque_1,GearTorque_2,GearTorque_3,GearTorque_4,GearTorque_5,GearTorque_6,Joints_1,Joints_2,Joints_3,Joints_4,Joints_5,Joints_6,RobotPositions_1,RobotPositions_2,RobotPositions_3,RobotPositions_4,RobotPositions_5,RobotPositions_6,MeasuredPositionsLeica_1,MeasuredPositionsLeica_2,MeasuredPositionsLeica_3,MeasuredPositionsLeica_4,MeasuredPositionsLeica_5,MeasuredPositionsLeica_6
672,544.35034,-671.693,-1243.651,-223.59589,235.68015,133.61885,173.20453,-85.29557,91.5594,124.50621,-55.16217,-117.798,226.0002156066895,0.0010879767151664,4749.99754638672,99.99932972351648,-19.999324186299045,-109.9999482300335,-5101.316646646776,1791.737916036357,452.2908013984249,-31.80624386139333,-87.54350694211263,-147.04001016384407
673,797.69965,-444.18857,-2000.7794,-494.57803,342.48138,214.67975,177.57283,-79.03383,106.367386,109.50601,-49.22284,-91.55655,339.0009992980957,467.9998767089842,4749.996682128905,99.9997274064804,-19.99952165514728,-110.00020175832516,-5171.053528944986,1917.076472675457,-7.135553238177474,-31.610539506285896,-87.53632816719082,-147.23776730264913
674,-567.88214,448.12045,-2847.4314,47.338364,267.97714,-241.51216,171.48907,-68.65224,92.1811,111.9682,-45.423008,-99.03748,0.0031564806065728,467.9983485412597,4749.999306640628,100.00058940712807,-20.000336535146403,-110.00061004482102,-5265.958813470843,1591.76978324997,1.925586331167443,-31.35279725570359,-87.53366379920294,-147.49755056013902
675,-708.36365,1197.542,-2725.238,9.203875,434.31125,-260.0974,166.79967,-57.231197,74.56222,117.884766,-44.041557,-109.65882,-338.99787841796893,467.9975459289551,4750.001208496095,100.00061530773507,-20.0004351920723,-110.00048843104231,-5360.694669534929,1266.3320151322002,10.910459066149809,-31.42851118067819,-87.5329511393103,-147.4207065066886
676,-677.6836,-992.5403,-2761.3806,49.027752,-275.2166,-220.87735,164.83029,-64.0973,63.95604,131.53319,-52.495182,-130.42719,-339.0014381408691,-0.005345599326074,4750.003493652343,100.00076389728082,-20.000541442448533,-109.99988200891052,-5259.503698048859,1249.3660185296967,467.2692501409533,-31.51912968179911,-87.53868694813899,-147.3364917096681
677,-770.0671,857.03986,-3041.5454,50.994164,-184.57004,-219.63126,162.7577,-63.71758,42.571026,141.44353,-66.454285,-148.91441,-339.0018289184569,-468.00295425415055,4750.002421874998,100.000957299248,-20.000488809376765,-109.9999911083854,-5158.2261218798885,1232.5588176978486,924.2249048194246,-31.255092398049264,-87.54404957056994,-147.59513889076842
678,725.41296,-2567.85,-2242.9387,-440.1788,625.1864,212.32877,167.15431,-79.15736,63.641975,136.96565,-64.91979,-141.41164,-0.0016860674897088,-467.9980039978027,4750.000390624999,99.99944717279926,-19.999819460146053,-109.99973583052017,-5063.238469060781,1557.8231088031582,914.923574011588,-31.79736834773718,-87.54950879501298,-147.04538059178543
679,868.3501,-3772.0378,-2377.1125,-486.68405,-136.75127,254.73824,173.04431,-91.917816,77.86844,133.24641,-67.904,-135.88174,338.9960589599611,-467.9980024719239,4750.001572265627,99.9994242085462,-19.9998604126171,-109.99946803941398,-4968.631044114244,1883.2550420984653,905.9663913924314,-31.637708579272022,-87.54740634468709,-147.21135577685192
680,516.9251,-831.8762,-1254.2202,-241.44669,262.1344,90.37773,175.4027,-89.159134,95.75839,123.73765,-56.782852,-115.98452,339.00195495605465,0.0029062387655721,4749.994672851567,99.99932339469608,-19.99922485936464,-110.00032623083688,-5069.770432356338,1900.1976535721765,449.2783882507762,-31.805374535721043,-87.54344578423357,-147.04018578748386
681,719.8712,-199.7602,-2092.142,-487.94873,226.62633,229.85815,180.6764,-77.15745,112.41485,103.93643,-49.486515,-80.54425,452.001703643799,624.000477294922,4749.995935058593,99.9996725508748,-19.999427098631628,-110.0002171311034,-5173.2641372021535,2031.1755156403428,-162.2556106437142,-31.56922412483122,-87.53302400448786,-147.27751631685788
682,-693.6326,747.05743,-2875.3604,63.373085,310.185,-270.318,172.15843,-64.49101,93.90781,106.44876,-44.04902,-90.854485,0.0029765642649999,623.9995700073239,4749.998864746093,100.00052333628008,-20.000260098217915,-110.00057468232988,-5299.697069562286,1597.38932120204,-150.26160482833205,-31.33905493129536,-87.52983835971325,-147.51014733473386
683,-729.01654,2053.205,-3161.257,49.5516,522.31396,-206.4266,166.09685,-49.738167,69.377785,115.78991,-42.404236,-107.09065,-451.9973023986816,623.9992083740228,4750.000812988282,100.00044895070944,-20.000180131488086,-110.00032360030674,-5426.052829595565,1163.4642386930202,-138.25162762334216,-31.468935841094265,-87.535132332898,-147.38000844221327
684,-926.1224,-700.38934,-3198.2783,15.671589,-289.61505,-210.21773,163.55391,-59.15948,56.48723,133.62894,-53.26832,-133.84718,-452.0006971740723,-0.0027721225519735,4750.003679199217,100.00076740594147,-20.000669417109368,-109.99996078259277,-5291.153993787088,1140.8873428600411,470.24927891656455,-31.50383677595235,-87.53971836290246,-147.34847061446777
685,-930.316,2114.787,-3103.4482,74.75304,-21.855953,-218.09142,160.84477,-51.53922,15.172932,145.74767,-77.74047,-159.81233,-452.0000459289552,-624.0010186767577,4750.001091308597,100.00065090080268,-20.000413797533856,-110.00015331051956,-5156.018635404578,1118.586199556869,1079.7175618113713,-31.18300296429764,-87.54966125066282,-147.65422552926157
686,1043.6693,-2158.0425,-2408.7234,-454.2984,672.3398,190.17168,166.37625,-77.96455,55.05461,139.50008,-69.950226,-147.3376,-0.0005437196575098,-623.9973950195317,4749.99842529297,99.99954772994822,-19.999786204427597,-109.99997909443248,-5029.535773167546,1552.1508959927978,1067.1425371708915,-31.866233136135964,-87.55078947999722,-146.96991683791728
687,692.6926,-3863.9878,-2215.305,-516.2762,-208.9918,238.99959,174.61194,-95.08585,73.8923,134.2015,-73.92511,-140.24907,451.9973086547853,-623.9986117553715,4750.001462402343,99.99959720552482,-19.99993661035388,-109.99960307994772,-4903.277542357567,1986.0948064319032,1055.2330036182052,-31.60378146309109,-87.54809054797305,-147.24059265324328
688,921.5542,-1889.0039,-2278.557,-523.7681,411.93237,201.93468,177.82756,-92.93113,99.60215,123.1429,-58.752903,-114.34432,452.00046875000015,0.0017503775004297,4749.998366699218,99.99955963455284,-19.99961841404524,-110.0000944119508,-5038.136659222747,2008.6816656414796,446.3043689658391,-31.81341012485708,-87.54478518159853,-147.03292455226574
689,54.433487,10.22864,-102.69505,-29.109482,8.051718,11.217003,183.9703,-73.88716,117.39987,98.785225,-50.36312,-69.30906,565.0018484497069,779.9973046875,4749.989499511721,99.9992401130256,-19.99800395009748,-110.00047569276296,-5175.543443211219,2145.207192444504,-317.2738007200699,-31.43280883408296,-87.53419775349973,-147.4135126644037
690,-340.43726,931.2172,-1786.9266,33.785244,212.65092,-147.9559,172.8134,-59.78791,94.79727,100.95883,-43.26127,-82.78994,0.0042997509081033,779.9986715698243,4749.997773437502,100.00070590814576,-20.00017319175607,-110.00071441567918,-5333.488389870339,1602.9454224802982,-302.3573511698632,-31.29279077938681,-87.52995462349449,-147.5551432952642
691,-643.2427,2690.7908,-3098.9653,4.045864,449.66678,-225.63936,165.457,-41.826942,62.635708,114.674706,-41.36264,-105.88966,-564.9972232055666,779.9998159790041,4750.0001855468745,100.00058768963676,-20.00039510920734,-110.00047294376996,-5491.45667917729,1060.5767827112322,-287.50504194882274,-31.487650236039823,-87.53709835943253,-147.36517442192513
692,-864.15576,-351.47498,-3423.805,22.097551,-115.917854,-237.90813,162.37804,-53.711277,47.828842,135.97408,-54.69906,-137.68503,-564.9997543334964,-0.0014025014467836,4750.001831054687,100.00071060139612,-20.000514305010096,-110.0001438482146,-5322.750178574544,1032.3647855931874,473.2889245848388,-31.41801769200605,-87.54063114948794,-147.43493898869286
693,1108.2916,-2069.722,-3478.756,69.100296,-119.3206,-251.27399,165.58167,-75.48157,44.41362,141.6294,-75.80556,-153.32921,-0.0013100969556944,-780.0006835937503,4749.999855957034,100.00057151774529,-20.00047108487521,-110.00010917366012,-4995.756373811291,1546.539521955846,1219.5962987157775,-31.20887888810609,-87.54254806834136,-147.62188144967536
694,743.5851,-4012.556,-1983.8162,-469.60947,-262.58597,245.69527,176.4179,-97.21811,68.52284,134.4045,-80.33994,-144.57945,564.9959799194331,-779.9991610717769,4750.002534179684,99.99951930879904,-19.999908830517995,-109.99939094389936,-4838.00043943557,2089.023378195653,1204.6041891808875,-31.445018212413267,-87.54870131816581,-147.39709988386468
695,885.77826,-1788.1232,-2114.8386,-601.2138,512.04456,212.97676,180.50581,-96.60515,103.10396,122.69621,-61.080322,-112.8407,565.0013821411127,0.0018471612822031,4749.996757812495,99.9993853088447,-19.999343257412736,-110.00025745086332,-5006.620886503892,2117.1743613172907,443.2921411973719,-31.793207235100542,-87.54633171879347,-147.04902991488086
696,-833.7546,2138.0833,-2658.6938,-463.53897,335.24905,206.2845,173.45421,-54.623196,94.84507,95.7614,-43.00529,-75.13745,0.0021529277658419,935.9979644775384,4749.999057617187,99.9998793460852,-19.999419356477954,-110.00018669374182,-5367.325866273931,1608.5291376790735,-454.3938113382712,-31.445383171612583,-87.53805531058222,-147.4138473540993
697,-476.0435,3367.119,-3275.8928,5.267073,406.24524,-219.37984,164.87216,-33.33893,53.982876,114.90136,-40.935112,-106.4657,-677.9980645751953,935.9997052001952,4750.000205078122,100.00051616431593,-20.00030435726873,-110.00034175651123,-5556.951615018499,957.70571506036,-436.4752851833241,-31.37159218291801,-87.53643863999879,-147.48414918202317
698,-739.97565,128.53455,-3273.5515,1.8238584,-180.35425,-219.30402,161.29214,-47.380352,37.24,138.61722,-57.09985,-142.12694,-678.0002111816401,-0.0022492615419969,4750.001689453122,100.00069335936789,-20.00047847413167,-110.00006297614368,-5354.382233833951,923.849237141055,476.37033503675065,-31.371775584669763,-87.54589410059275,-147.4816151911466
699,1043.1097,-1196.1931,-3108.422,113.8033,-94.27354,-243.65686,164.7703,-70.82938,29.902967,143.31834,-83.23206,-159.96169,-0.0006495993450346,-936.0015499877928,4749.999658203128,100.00051521333764,-20.00033038911409,-110.00009311466036,-4961.902064500044,1541.0086077245785,1372.0099654241994,-31.106889415222863,-87.5495626701493,-147.71451107298893
700,822.9895,-3968.0964,-1776.8353,-455.97394,-93.26721,237.26752,178.51657,-98.187675,61.589325,133.75922,-87.111305,-149.04974,677.9970520019535,-935.9985797119136,4750.001853027345,99.9994811614341,-19.99988576063542,-109.99954032745848,-4772.644689909072,2191.943464802379,1353.909594130081,-31.436733370564877,-87.55222389595359,-147.4037373992723
701,897.24817,-5453.952,-2408.096,-599.9452,419.6685,230.85196,183.46571,-100.16504,106.27148,122.367455,-63.771614,-111.42901,678.0016552734373,6.773541015718366e-05,4749.99715576172,99.9994612932596,-19.999436195545684,-110.00007583308984,-4975.099143622135,2225.690286923011,440.2964247719352,-31.769718559119003,-87.54776353056492,-147.0769922026508
702,-726.058,2846.9473,-2545.889,-454.96317,245.61426,209.31755,174.08122,-49.083374,94.0509,91.088745,-43.182873,-68.160866,0.0019996508687359,1091.9988781738284,4749.99885498047,99.99992260359224,-19.999566717846005,-110.00021904156029,-5401.19327368304,1614.085558103936,-606.4662876677918,-31.35000147456202,-87.53627219990996,-147.50916689050698
703,-594.55035,3932.696,-2850.4902,39.156216,522.44916,-298.76205,164.33566,-23.851768,42.57213,116.95509,-41.321938,-109.431595,-790.9981295776367,1091.9988110351558,4750.000646972656,100.00061893015082,-20.000504715389887,-110.00047992252966,-5622.449921745623,854.8530661285607,-585.6056240977672,-31.30852493161096,-87.5403538935355,-147.55303827808928
704,-1041.9727,807.66565,-3301.4387,31.533434,-183.61241,-273.9072,160.28702,-39.014202,22.405468,141.76184,-61.446274,-147.81801,-790.999349060059,-0.0018607598321506,4750.000617675783,100.00070133107536,-20.00050235610538,-110.00023204469127,-5386.03546351432,815.4168913646934,479.4962894020863,-31.33917902746148,-87.54485890176142,-147.51557597240884
705,1106.0035,-3974.0466,-1254.2249,-611.6761,-221.67426,-340.46655,180.97812,-97.7881,52.716385,132.08624,-94.25,-153.98065,790.998837585449,-1091.9987994384765,4750.000954589845,99.99989204455956,-20.000171842404686,-109.99985897064371,-4707.205110275478,2294.8734564189303,1503.2047122304828,-31.059052690615363,-87.53462174773976,-147.76454083624867
706,-587.14777,2163.8647,-646.55743,-278.89124,144.87653,116.71677,174.69464,-43.252792,92.41851,87.106926,-43.66729,-62.06226,0.0009074182103358,1248.0018127441397,4749.994946289061,99.99993991865924,-19.999762420739327,-110.00019317659408,-5435.103215630144,1619.5902466678506,-758.5700084001693,-31.218426728366055,-87.532842807278,-147.64284555636235
707,-534.529,2030.3857,-1545.16,54.07644,401.40897,-114.61634,163.84175,-11.931726,25.542624,121.95537,-43.424553,-116.38168,-904.000103149414,1248.002375488281,4749.997424316408,100.00024311008649,-20.000171251540195,-110.00016456545838,-5688.022059184191,751.9644537390466,-734.8739710459291,-31.357876158856875,-87.54871653552895,-147.51002864257006
708,361.2594,-1008.87756,-49.469627,75.15168,-50.951912,-75.434746,183.89359,-95.55981,40.98548,129.0,-101.863235,-160.0312,904.000496520996,-1247.9988616943365,4750.000935058596,99.99999652862458,-20.00010918614696,-109.99998207086384,-4641.704814101882,2397.8450064666054,1652.6085256138488,-30.7514790933813,-87.54024153165055,-148.05680044854435
709,-1116.3458,4541.635,-628.80444,-426.98492,250.92754,261.21243,175.29494,-37.20509,89.95276,83.90383,-44.325546,-56.96328,-0.0007652638930497,1404.0001196289058,4749.99723632813,99.9998866269277,-19.999693298400885,-109.9999913408052,-5469.015273163939,1625.1250802284635,-910.6766535564389,-31.14472096386931,-87.53413439616132,-147.72100276746454
710,1380.4121,4936.6016,-2415.6758,-461.81403,-658.49194,235.75496,175.88239,-30.995392,86.65526,81.502655,-45.036545,-52.91672,0.0011696764553198,1560.0004345703123,4750.000725097657,99.99991752604215,-19.99988711364253,-110.00001529670674,-5502.710704855868,1630.5338826454688,-1062.964819809854,-31.28986651867782,-87.52272161378109,-147.57428217315496
711,1299.6681,5456.27,-2463.1104,-461.33368,-890.5081,263.95767,176.45712,-24.654736,82.51575,79.888855,-45.703526,-49.93584,0.0004178942744329,1716.0003649902346,4750.002487792967,99.99992252312504,-19.99987272276418,-109.9998296352711,-5536.617633798964,1636.0853484127438,-1215.1597735801408,-31.275548926012952,-87.52186893930502,-147.59538094954436
712,-561.67914,-1006.36554,-2017.9803,9.016273,-149.41911,-149.86122,174.74219,-71.11803,71.695724,126.973335,-59.731678,-122.20668,-0.0006144962575672,-0.0001143467568363,4999.997092285158,100.00045753267445,-20.000360718256054,-110.0003323713836,-5398.685787167652,1644.3863853489047,512.6879686969446,-31.47098617605788,-87.54042872201842,-147.37652730659707
713,770.5781,-2154.1724,-2169.6748,-577.1365,426.95364,237.25665,177.27643,-73.03244,81.24686,122.44823,-57.45728,-113.1648,112.99990238189696,156.00070472717275,4999.999116210935,99.999610022976,-19.999772405431536,-109.99996768738906,-5400.632846380783,1758.3686216316887,357.5127380273897,-31.74239983280729,-87.54884828586025,-147.10682909918478
714,-681.5459,19.047964,-3217.2336,42.374474,604.0832,-236.57791,175.3539,-69.2699,76.08407,123.63148,-56.622578,-115.80135,0.0020290293994861,155.99960952758804,4999.999499511716,100.00031757277394,-20.00017091868961,-110.00032150195187,-5432.37626992782,1650.1098601716926,360.62024598519184,-31.42763006327366,-87.53739790834159,-147.4157624320613
715,-775.5883,384.43115,-3498.8467,49.631474,594.84393,-315.48953,173.57686,-65.308716,70.40578,125.05321,-56.131565,-118.70126,-112.99838153839111,156.00091773986824,4999.999287109373,100.00035766391576,-20.000367966877484,-110.00036437792411,-5463.948892988185,1541.62361956446,363.5674488709448,-31.46981203812012,-87.54136287927027,-147.37152721358538
716,-1082.5574,-1383.0543,-3286.07,4.499363,-194.60934,-223.182,172.97026,-66.97293,65.89861,128.38715,-59.338333,-124.97993,-113.00084262847902,-0.0012273189699885,5000.003261718752,100.00070709630664,-20.000617928895213,-109.99991149530824,-5430.277313724097,1535.9233676685124,515.7155749880762,-31.450339419355476,-87.54031175168102,-147.39671146250168
717,-1045.2046,-1450.7822,-3311.0508,8.756793,-133.74246,-244.01645,172.35092,-67.873795,60.30969,131.39467,-63.030445,-131.11499,-113.00005279541011,-156.00109214782717,5000.001552734378,100.00058174220108,-20.000504988049347,-110.00005584463663,-5396.531182547108,1530.3005717381202,667.9874934546223,-31.41717564946607,-87.54291359866356,-147.42983349292973
718,669.85004,-1834.5845,-2556.9648,-501.6403,-224.30573,225.6202,174.11684,-72.222664,66.31554,129.97342,-63.28085,-128.4267,-0.0019490128630786,-155.9971067047119,4999.999970703129,99.99947177679692,-19.99983782892685,-109.9997452906454,-5364.83961164575,1638.5860002939346,664.918501724481,-31.652890677013225,-87.55564333281785,-147.2004329782531
719,834.2549,-2149.276,-2538.5322,-525.03394,-235.81404,230.03119,176.03357,-76.304665,71.66756,128.70973,-63.95194,-125.97963,112.99790790557864,-155.99716354370116,5000.000256347654,99.99950885657226,-19.99993927198097,-109.9997163000732,-5333.282061511368,1747.1192090119134,662.0335842212545,-31.495406442717425,-87.54818197844553,-147.3615555120447
720,982.997,-338.90125,-2489.6118,-439.20996,429.15424,225.79166,176.66245,-75.03842,76.92203,125.75657,-60.503933,-119.68227,113.000439453125,0.0017675670218886,4999.99844482422,99.99954830345575,-19.999639299950523,-110.00002345780273,-5366.851284773978,1752.824431715511,509.7746969865898,-31.721026511398065,-87.55223845613334,-147.12593165503225
721,736.0855,-356.11105,-2204.41,-504.07758,433.15472,188.1575,179.95581,-73.77296,89.417595,117.91329,-55.9869,-103.90312,226.00071586608888,312.0015882873536,4999.997004394533,99.99964313958824,-19.999593303737683,-110.000176428184,-5402.833081817495,1872.551026513353,202.45789807885447,-31.649110700387357,-87.54530445876657,-147.20092258950316
722,-591.2722,218.84798,-3385.5752,20.113953,358.09967,-298.48074,175.95207,-66.73791,79.561775,119.97608,-53.953167,-109.20951,0.0023956862664681,311.99997299194337,4999.999108886721,100.00037505892028,-20.000191462501533,-110.0003748682973,-5466.111162450654,1655.7369118574798,208.4689593533408,-31.42158599060732,-87.53904356953662,-147.4254536553125
723,-814.32245,929.47186,-2772.3088,12.554229,477.61975,-238.82062,172.52066,-58.95058,67.76647,123.15753,-53.177334,-115.64728,-225.9979008483887,311.99791854858404,5000.001176757812,100.00045928724646,-20.000358201390544,-110.00035510791731,-5529.339091111976,1438.774393905448,214.4166230039588,-31.49336431527678,-87.54088619634462,-147.35870445490056
724,-777.7414,-937.4897,-3293.9504,1.5904343,-175.45049,-206.2314,171.33287,-62.539368,59.3983,130.00916,-59.37635,-128.04352,-226.000819015503,-0.0014264649401582,5000.002805175779,100.00070011594924,-20.000648874833548,-109.99995223654082,-5461.864524702285,1427.46182933851,518.764506971915,-31.396447350122436,-87.54224862641857,-147.45161533544012
725,-860.4837,-1265.0199,-3046.9048,5.6077423,-71.13196,-262.01093,170.09831,-62.81632,45.984257,135.64803,-67.82417,-140.17114,-225.9986719512939,-312.00445419311546,5000.001193847654,100.00097732630606,-20.000749793812105,-110.00022239003336,-5394.428268610465,1416.2317085694924,823.2348246325056,-31.417534336699187,-87.54694609229777,-147.42711529245165
726,786.45953,-1829.7825,-2429.6597,-454.33588,627.66315,239.53123,173.4774,-72.49964,59.790405,132.62346,-67.2999,-134.51001,-0.0019324593578858,-311.9978149414059,4999.999392089844,99.99945636580398,-19.999737244113337,-109.99977638004592,-5330.990175350754,1633.0515957238354,817.1665902940705,-31.74371809397843,-87.5527058409352,-147.09782919322362
727,601.0782,-2625.5945,-2289.1785,-520.6965,-277.94818,213.66565,177.47089,-80.775696,70.32368,130.09363,-68.74612,-129.8959,225.996608505249,-311.99881301879896,5000.001928710938,99.99952411667662,-19.999921857472504,-109.99950992569148,-5267.865736790017,1849.936448274441,811.2104270872942,-31.629823404196248,-87.55398647119101,-147.21766213507868
728,1195.4705,-602.80505,-2210.043,-447.3334,468.5862,230.1255,178.74529,-78.77194,81.66164,124.725006,-61.623486,-117.371445,226.00071838378904,0.0004388452892453,4999.997597656248,99.99951740768503,-19.999452350784694,-110.00008487399334,-5335.302903452734,1861.2992617628624,506.80977868048495,-31.674591058368524,-87.5480390523955,-147.17196836305007
729,825.80896,-79.79527,-1907.9547,-540.83044,366.47238,226.26007,182.7805,-73.37227,96.411835,113.48403,-55.18206,-94.42221,339.0009921264647,468.0005729675294,4999.996804199222,99.99963200126882,-19.999575832730784,-110.0002318933888,-5405.030022959207,1986.6338303829689,47.30772398076942,-31.590051247744107,-87.54402946708983,-147.2610397929978
730,-527.8755,649.8064,-3214.5164,16.20062,456.06085,-253.33986,176.53711,-63.57473,82.17066,116.06843,-51.735878,-102.48329,0.0029709040657084,467.9994409179687,4999.9986328125015,100.0003866191586,-20.00007425568686,-110.00044124549544,-5499.903243495585,1661.3880254072028,56.34860879859313,-31.374416052940017,-87.53544369775074,-147.47255425517392
731,-585.5385,1541.1835,-3198.2932,49.12237,554.28925,-225.67526,171.55962,-52.082855,63.70341,121.53217,-50.877388,-113.28349,-338.99712661743166,467.999856262207,4999.999741210937,100.00054618674432,-20.00034320047022,-110.00046222563188,-5594.653814539405,1335.8980565914503,65.31591696993533,-31.453630111947557,-87.54381776307956,-147.39684408830632
732,-937.87897,-385.29144,-3452.253,11.973221,-113.7092,-244.94766,169.8178,-57.70738,51.972427,131.8533,-59.93455,-131.46086,-338.9998075866698,-0.0011892644749764,5000.002419433592,100.00086647138498,-20.00074766773007,-110.0001080263101,-5493.496863732175,1319.0212387298789,521.7903517382649,-31.469977933671736,-87.54319129911026,-147.38066676881044
733,-815.0135,1679.8243,-3132.2776,53.794037,-123.03771,-201.87654,167.97905,-53.965595,24.610962,139.7423,-75.79262,-150.55609,-339.00123428344733,-468.0011000061034,5000.001972656249,100.00079303805546,-20.0005397564184,-110.00004035623851,-5392.250902900752,1302.1537097088324,978.7955557860288,-31.065592759330453,-87.55144963781586,-147.773726917395
734,942.1274,-1737.3527,-2228.6826,-471.34906,607.04333,203.20062,172.82358,-71.80245,51.82344,134.92558,-71.880516,-140.5729,-0.0012027733811555,-467.99844970703134,4999.998852539065,99.99950633997308,-19.99975605894346,-109.9998983367892,-5297.28470893278,1627.4026940455049,969.4170793456148,-31.792187768756914,-87.55462389339941,-147.049230722463
735,821.82025,-3031.9368,-2338.2473,-616.06104,-238.26205,185.13107,179.07823,-84.42833,67.638306,130.99487,-74.05582,-133.90387,338.9966569519046,-467.9956501770017,5000.001208496091,99.99942481992836,-20.00007026878825,-109.99965221429422,-5202.68345589271,1952.8102978713296,960.3996307640684,-31.564226140146143,-87.55150389351037,-147.28804185972888
736,883.4551,-859.24536,-2401.0886,-469.59818,365.86206,205.76746,181.00612,-82.33962,85.97027,123.86642,-63.071,-115.24484,339.0004910278321,0.0008960788241802,4999.99803466797,99.99938339551063,-19.999339188221164,-109.9999923290367,-5303.689950276991,1969.7457856366548,503.84375615589664,-31.638993113142742,-87.54939001343864,-147.2053264296869
737,-468.61722,730.568,-1988.6583,-259.28516,153.9182,108.81164,177.10931,-59.834793,83.930664,112.00811,-49.980038,-95.72663,0.0016989267433746,623.9996414184574,4999.999482421876,99.99976085913288,-19.999569282518745,-110.0000801850528,-5533.622811231526,1666.9490682871235,-95.8324994938929,-31.59985148605459,-87.55002955951741,-147.25765500899286
738,-543.5979,2235.459,-3270.285,-9.762717,513.7191,-243.35101,170.68192,-44.686054,58.059788,120.453156,-49.239883,-111.8989,-451.99719604492174,623.999887695313,5000.000629882809,100.00054713953833,-20.000355512146392,-110.00038032283356,-5660.111743114171,1233.0195341515032,-83.82077581690127,-31.397669572315333,-87.54475810997515,-147.45525078600295
739,-827.2397,-161.81476,-2916.1624,52.44473,-224.84691,-253.45793,168.41367,-52.268803,43.202553,133.94728,-61.182453,-135.35158,-452.0003810119628,-0.0044677932979539,5000.002902832025,100.00091499479552,-20.000718341712943,-110.00005275421871,-5525.125441210685,1210.4295090780652,524.7835553519596,-31.36492580650264,-87.54478110431076,-147.4826509242166
740,1054.0225,-1451.727,-3517.1665,63.635643,-50.854053,-254.36142,172.15508,-69.82002,41.77218,136.87212,-77.25438,-146.85016,-0.0008694082191664,-624.0001947021486,4999.998776855468,100.0006295017768,-20.00061698744384,-110.00026313498805,-5263.476048850306,1621.79594207834,1121.7642130513084,-31.390462223301448,-87.54683188151816,-147.43820122312323
741,624.6094,-3223.519,-2291.3284,-556.08167,-360.79605,214.1956,180.88466,-87.150536,63.54217,131.3032,-79.821686,-138.02664,451.9951997375488,-623.9965789794923,5000.003400878903,99.99934963102046,-20.00000852888704,-109.99933196876502,-5137.292157783021,2055.662357119349,1109.7200282254662,-31.51194586170348,-87.55467417481887,-147.33396343736274
742,948.5261,-1203.8892,-2362.9346,-537.46094,433.6496,227.41656,183.46074,-85.7503,89.88545,123.165985,-64.83441,-113.27147,452.0005368041992,0.0014763417657195,4999.99803222656,99.99951225681636,-19.999471939444163,-110.00005706434388,-5272.177949006312,2078.2473053109857,500.7818996371747,-31.686290813020765,-87.55063977688306,-147.15972920022458
743,-52.7283,117.654625,-209.51239,-32.58956,19.024609,12.893749,177.6691,-55.5779,84.850075,107.92968,-48.681614,-89.08714,0.0071949870837852,779.9978140258789,4999.997216796875,99.99917701746534,-19.99843856808644,-110.0003633117776,-5567.474115836449,1672.5630273175127,-247.95396098064967,-31.561143693847285,-87.54203437770563,-147.29933253975173
744,-626.0772,2922.6045,-3359.1636,4.9838,636.4323,-260.25357,169.87752,-36.63424,50.50485,120.23396,-48.31405,-111.85374,-564.9975924682619,780.0004687499996,5000.001333007813,100.00062476761076,-20.000501042886988,-110.0003162344046,-5725.590487356395,1130.1820147070175,-232.8901870276025,-31.279360198927453,-87.54216160983661,-147.58250216612288
745,-836.8432,319.0673,-3276.8035,39.393818,-73.70169,-223.35857,167.11028,-45.74061,32.117718,136.36365,-63.513325,-140.00227,-564.9995364379881,-0.0016569622883514,5000.001345214845,100.00078971846906,-20.00056980804267,-110.00019069429156,-5556.768217310182,1101.976743833942,527.888986018601,-31.3100001981814,-87.54699154512431,-147.541695141463
746,1038.4346,-732.29315,-2778.9036,72.71312,-123.10147,-317.78574,171.47153,-65.64955,27.790691,138.40141,-84.125336,-153.97493,-0.0007250226841279,-780.0025277709966,4999.998542480466,100.00087177179876,-20.0007330783705,-110.00025569316897,-5229.71946503006,1616.149130102526,1274.1899105360865,-31.0615847995828,-87.55221681592195,-147.7621461283182
747,662.2875,-3168.5774,-1746.3368,-488.68338,-229.69849,204.74962,182.92522,-88.80758,57.885723,130.90382,-86.00003,-142.37463,564.9974395751955,-779.9994015502929,5000.001232910157,99.9995906435901,-19.99987252325944,-109.9996235645022,-5071.950841672105,2158.610969299405,1259.096082982354,-31.390828310873385,-87.55386360307072,-147.4531453354605
748,-973.4205,2214.7761,-1858.0968,-504.34814,353.3137,209.92435,178.2165,-50.868603,84.93145,103.98713,-47.811043,-82.73853,0.0029794576959102,935.9985589599612,4999.9967675781245,99.99982419056686,-19.99927500902405,-110.0002890056864,-5601.28915647134,1678.079005527063,-400.0392613303971,-31.4469144468011,-87.5401838212312,-147.4145119626836
749,-596.45575,3506.8335,-3375.1511,56.3522,-548.7388,-246.75874,169.1379,-27.560204,40.25871,121.28934,-48.29501,-113.695786,-677.99768157959,936.0008190917972,5000.00100097656,100.00057216441968,-20.00046184584979,-110.00033652974436,-5791.117273822999,1027.2132154682445,-382.130825453933,-31.194252403483823,-87.5393991249737,-147.68330617274736
750,-630.64484,665.44214,-1795.3318,30.102962,-45.881493,-139.65787,165.89835,-36.164684,14.770152,139.43384,-68.50985,-146.64276,-677.9990359497073,-0.0052366855642458,5000.000922851564,100.00098171208164,-20.00061772916439,-110.00024043629789,-5588.340689260221,993.5590704202684,531.0887240729699,-31.307941894872894,-87.55422251934533,-147.53839798814215
